valid_time,pressure_level,latitude,longitude,surface_wind,low-level_wind,jet_stream,atmos_stability1,atmos_stability2,thermal_wind_y_grad,thermal_wind_x_grad
1987-03-14,0,43.7,-79.65,3.5650249,5.626813,23.858534,0.001377387266088668,0.004842224775732931,2.37600513267807,-0.6382600507711236
1987-03-15,0,43.7,-79.65,1.2841568,4.149756,21.977594,0.0009033803337864322,0.005583344196054755,3.9706892270182257,0.27819477479250915
1987-03-16,0,43.7,-79.65,2.9632895,3.4421082,25.503693,0.001249970909448038,0.004384484007347239,2.3207537174240587,1.6699576493229367
1987-03-17,0,43.7,-79.65,6.3170567,9.290016,20.639877,0.004697601750809071,0.004195675143318051,2.427404689417304,2.2538057854291123
1987-03-18,0,43.7,-79.65,3.0607858,7.802276,26.99063,0.0058089499711460576,0.004447003533692124,1.7754895611851087,2.2477968099420305
1987-03-19,0,43.7,-79.65,3.4444659,6.432618,23.537575,0.004834353437896544,0.004663032587213115,1.8658688407244306,1.6275420539993561
1987-03-20,0,43.7,-79.65,3.224339,6.8769193,16.661505,0.004739018655940045,0.004595183467637364,1.646139595365044,1.5096553266697443
1987-03-21,0,43.7,-79.65,1.6216711,2.9478154,16.889711,0.0020088449126234296,0.004018857828457718,1.2064565734199544,2.194244060661175
1987-03-22,0,43.7,-79.65,2.864417,6.158362,15.259309,0.003007045146390037,0.004556109110925082,-0.04479132057684245,1.2301324241074003
1987-03-23,0,43.7,-79.65,1.6528189,6.664217,7.2950807,0.003381683917797571,0.004489732821161336,-0.7258923472500985,-0.9533113168495139
1987-03-24,0,43.7,-79.65,1.3305218,9.735973,10.002928,0.005740840758078397,0.004275513842551858,-1.1621817359497422,-1.7035619025772237
1987-03-25,0,43.7,-79.65,3.310626,15.815357,22.63816,0.0059943476785628445,0.003340650907208008,-0.8164999951403438,-2.2560205246214275
1987-03-26,0,43.7,-79.65,5.656175,19.074713,13.557268,0.005896321280096051,0.0025224793736784803,-0.463628372190534,-3.020509963608016
1987-03-27,0,43.7,-79.65,4.3667226,12.908664,13.815658,0.0014476232121166928,0.00445289314245796,3.5518038678789354,0.161432102026189
1987-03-28,0,43.7,-79.65,1.5796072,3.9075782,11.508649,0.00284048357741025,0.004008334931223211,1.7031598604380889,-1.7090491318407646
1987-03-29,0,43.7,-79.65,0.87953293,17.265339,19.732986,0.008173459125580705,0.0025116971042922656,3.9006223240941975,-2.1028836643592803
1987-03-30,0,43.7,-79.65,3.642372,21.533035,30.090078,0.007567381437428383,0.0032323051063187034,3.8715524786167754,-0.9419134950591759
1987-03-31,0,43.7,-79.65,5.8803363,10.109104,35.49536,0.008001335420551543,0.005935721952756384,4.944929952737975,-6.809434317002041
1987-04-01,0,43.7,-79.65,5.88886,19.08695,10.58547,0.003096603416037029,0.0046466743999796795,1.873232864358456,0.06116116523616128
1987-04-02,0,43.7,-79.65,6.860644,22.41847,21.49886,0.0042414707061678054,0.003392163851329925,3.019019911585922,-0.6479801416905813
1987-04-03,0,43.7,-79.65,6.8126354,18.871786,22.775068,0.0023071564739773334,0.0045273610106538005,1.2319862491546647,-1.7814009558832258
1987-04-04,0,43.7,-79.65,1.5357869,2.553203,12.420643,0.007667318399150859,0.0038205251652663227,1.0087421346540846,-2.4524256129820823
1987-04-05,0,43.7,-79.65,4.4329667,14.447323,32.299385,0.0051616966218771595,0.004826841789754763,0.359800072806477,-0.8906832713434648
1987-04-06,0,43.7,-79.65,2.2667816,12.008871,23.91037,0.0026760795943930687,0.004697313122542587,-1.4289310945333058,0.7623513392215154
1987-04-07,0,43.7,-79.65,4.0536017,8.369732,18.833181,0.0021751808524698426,0.004020415420791435,1.6581302991085036,2.6113822469481884
1987-04-08,0,43.7,-79.65,3.2496192,5.8368073,14.854814,0.0042302910329199165,0.003543953546217108,0.9763989787304098,1.5898830700086826
1987-04-09,0,43.7,-79.65,2.820249,6.8872085,12.693983,0.0006061987086698611,0.003862180163380995,-1.4122105029479632,1.5237237293526096
1987-04-10,0,43.7,-79.65,2.9326355,5.7137275,8.080711,0.0012070532893319746,0.0025804769671947253,2.6805367649937413,1.6536027080284894
1987-04-11,0,43.7,-79.65,2.8160834,9.757796,4.3058987,0.002918070619164879,0.002220738875757599,2.4583882921222857,-1.2302803110616387
1987-04-12,0,43.7,-79.65,3.955019,14.519755,9.360738,0.0034834444303618144,0.0027173754586703115,2.118836909045497,-3.131120563200035
1987-04-13,0,43.7,-79.65,3.057988,2.302803,12.03347,0.0032024069704357336,0.003465332357115318,-0.22611901035041904,-0.07836651163857455
1987-04-14,0,43.7,-79.65,1.538815,11.722007,8.694104,0.006169233925816767,0.00405327471217377,-0.5057372740611153,-2.4067840148725717
1987-04-15,0,43.7,-79.65,2.5741875,11.452749,5.0746565,0.005856203076895194,0.00438739033763478,-1.4372783890333962,-0.878364754269443
1987-04-16,0,43.7,-79.65,1.9765615,13.032436,11.177708,0.005831013888519399,0.004806622256646966,-3.348346433719248,-1.2610079036310626
1987-04-17,0,43.7,-79.65,1.9588122,6.8941994,6.054002,0.004692073404844706,0.004629327955768551,-2.888776704193811,-0.9263136043530825
1987-04-18,0,43.7,-79.65,1.7783538,2.96481,8.044089,0.0033621731326066817,0.0048233995951695065,-2.5312571226971086,-1.87357616489002
1987-04-19,0,43.7,-79.65,2.7393732,4.197946,6.2752953,0.002676362667658608,0.004091896383361951,-1.8575046409877238,-0.7582036339554158
1987-04-20,0,43.7,-79.65,1.9710311,3.8361506,3.9965146,0.004350037166725514,0.0033878877240484545,-1.8190281747481105,-1.0424152205662616
1987-04-21,0,43.7,-79.65,3.2708867,8.432329,4.398604,0.0012076256680542017,0.0034002847805026104,2.683975356513357,0.13456749326454825
1987-04-22,0,43.7,-79.65,2.341592,5.667266,10.2851925,0.008787047259417244,0.0034901470764338717,1.097306712098017,-4.516238995478981
1987-04-23,0,43.7,-79.65,4.364156,19.868137,14.557746,0.00762278649237707,0.003355483661170026,2.8615912244061645,-1.065693084502999
1987-04-24,0,43.7,-79.65,2.149419,9.087578,14.313348,0.004287350171754898,0.0043147774953882735,4.560443269030238,-0.3796204800992271
1987-04-25,0,43.7,-79.65,1.7884549,6.2313423,17.439152,0.0019306636231693026,0.005714118852881954,1.2891209907513521,-1.0804183148744162
1987-04-26,0,43.7,-79.65,1.9869386,4.328835,16.90272,0.002482045895050842,0.005382773673522969,-0.7867476857382589,-1.093711068373674
1987-04-27,0,43.7,-79.65,6.5968184,18.64248,14.244957,0.0011709623792531037,0.0038809669443763996,2.3805693966759205,1.2309166918735008
1987-04-28,0,43.7,-79.65,5.591161,13.138154,12.529516,0.003416160168797279,0.002493951124093517,2.76237563445383,-1.6551362078309941
1987-04-29,0,43.7,-79.65,8.661611,23.965641,31.43156,0.000692716249051431,0.0034178971410452233,6.167283182948818,4.059033162660407
1987-04-30,0,43.7,-79.65,5.9712605,13.755953,35.046852,0.0013448451505306393,0.0038949405770908278,2.2947980558344514,2.0725404070790234
1987-05-01,0,43.7,-79.65,5.212692,13.529285,31.116951,0.0005502090183443214,0.004409478010738581,5.369112830254562,1.8489990533269842
1987-05-02,0,43.7,-79.65,3.1972914,12.509975,28.487333,0.0011188330755817475,0.004504038273746351,5.647068962861346,-0.28589935242585
1987-05-03,0,43.7,-79.65,2.290913,4.664538,28.747978,0.0029714529104680567,0.0050732141468770925,3.1475952042686552,-0.5462821645311999
1987-05-04,0,43.7,-79.65,2.8480327,3.4633296,17.106987,0.001950099871208089,0.005777664603071692,-1.413040090930879,-1.1408576538697628
1987-05-05,0,43.7,-79.65,3.8392186,3.118023,19.684639,0.0005672509978753067,0.005303589167113617,-1.4213230237477887,3.023042866893786
1987-05-06,0,43.7,-79.65,4.113871,8.879374,13.470659,0.0006533317638952241,0.004055503166597815,1.471406495809107,5.129568862998765
1987-05-07,0,43.7,-79.65,3.5852585,12.827067,24.065933,0.0017759511624368504,0.0026427350252919866,5.025309190297869,2.8163751077363486
1987-05-08,0,43.7,-79.65,4.8448563,9.494934,13.752371,0.00034104396317725954,0.002332448363303861,2.9163027924660154,0.7756246351910977
1987-05-09,0,43.7,-79.65,7.045396,21.565205,18.975904,0.0006722895756117259,0.0022966654895163127,3.7819791962148037,1.6219972810592216
1987-05-10,0,43.7,-79.65,6.3625264,23.435228,17.807297,0.0015574021401291896,0.0029393315100275713,3.6460370957732313,1.5363000436113485
1987-05-11,0,43.7,-79.65,6.6329517,20.20172,16.169758,0.001047225967738319,0.003132410059562155,4.533373450425303,0.4207655712683539
1987-05-12,0,43.7,-79.65,6.362349,19.968647,21.011465,0.0014927369889296087,0.0033780918313433233,9.312838655339585,0.6568072180822014
1987-05-13,0,43.7,-79.65,2.2754867,11.513328,9.179486,0.0056216712110389,0.0043369784610361615,-3.60455132916295,-1.3868066342636973
1987-05-14,0,43.7,-79.65,6.553625,20.006521,11.231915,0.0014154488783409992,0.0037184830072447338,3.826396752679659,0.7220059950425973
1987-05-15,0,43.7,-79.65,4.8123784,21.345198,23.350597,0.003513463132824101,0.0033639234489474487,7.514870311289178,0.12870659102787566
1987-05-16,0,43.7,-79.65,4.046931,12.370554,22.414427,0.0034460148351938705,0.004352341345144319,0.03202306351716377,1.3342031356375055
1987-05-17,0,43.7,-79.65,4.567765,17.066578,22.456663,0.0008013073946171122,0.003930221136864214,5.7215031690937215,3.386875267094988
1987-05-18,0,43.7,-79.65,1.4189519,13.32934,19.004356,0.0023251759736996227,0.003999996133365989,9.715484197377215,3.508187153915494
1987-05-19,0,43.7,-79.65,2.7856495,6.9754868,11.285952,0.005884275267866561,0.005650885477251976,-0.628548167385627,-1.7808328226194017
1987-05-20,0,43.7,-79.65,2.936612,7.5581045,9.34286,0.008396236541964018,0.005213058912544034,-4.151366522423974,-1.2719418059192256
1987-05-21,0,43.7,-79.65,3.2864144,11.271724,9.053059,0.005653321563637183,0.0045267703805885635,1.4379168831789468,0.8655480768338446
1987-05-22,0,43.7,-79.65,6.3288913,18.729937,15.321636,0.003062558530999995,0.0037555254705233603,5.195167878342597,0.6952418412565347
1987-05-23,0,43.7,-79.65,5.364834,15.783596,17.936747,0.0038752287196370007,0.003875289263098657,7.9102362482633,0.27709057156110173
1987-05-24,0,43.7,-79.65,3.5907676,10.072779,17.356857,0.006096901713508233,0.005535009640424851,-1.775132389385718,-2.2273789762678535
1987-05-25,0,43.7,-79.65,1.3052133,4.2161193,14.741822,0.008163276707982408,0.0045978925364687905,-4.161458026927138,-0.9851877054674781
1987-05-26,0,43.7,-79.65,2.1413631,13.316682,10.48334,0.008197416710465732,0.004159457542334998,-2.6572990240390437,-1.3013676816947868
1987-05-27,0,43.7,-79.65,5.5242662,8.964367,9.002284,0.00193646866567749,0.0038590976917617977,3.4954635963970264,4.690103800301481
